Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,21.0452077,105.5078346,5.0,2,429 QL21A,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 369 070 511,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20m%E1%BA%B9t%201950%20L%E1%BB%A5c%20qu%C3%A2n&query_place_id=ChIJkX_o43pZNDERB0Y_qRxMPnc,1
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,21.0456162,105.5064292,5.0,2,2GW4+6HV,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20T%C3%B9ng&query_place_id=ChIJv7cyfABZNDER1dvZRr_Wk7Q,1
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,21.0456162,105.5064292,5.0,2,2GW4+6HV,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 987 305 757,Quán cà phê,https://www.google.com/maps/search/?api=1&query=C%C3%A0%20Ph%C3%AA%20H%C6%B0%C6%A1ng%20Th%E1%BA%A3o&query_place_id=ChIJgVw-t_FZNDERgh51K9qvvKo,1
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,21.0460782,105.5073311,5.0,2,,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 338 335 816,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20Ngh%E1%BB%87%20S%E1%BB%B9&query_place_id=ChIJy9pPTlFZNDERvN_zkqqt_W0,1
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,21.0145047,105.519086,5.0,2,12 cụm 1,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 375 630 924,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Quang%20Anh&query_place_id=ChIJK3S2VgRbNDER6QZOO2RyENw,1
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,21.0074056,105.5179831,5.0,2,đường 21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 388 734 958,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Qu%E1%BB%B3nh%20Mai%20999&query_place_id=ChIJuaRa-DZbNDERYIh3xj22ChA,1
ChIJo-F6RgBbNDER8VD4u0F-olE,Bánh Cuốn Sửu Bike,21.0129392,105.5191173,5.0,2,2G79+5JQ,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 971 272 407,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20S%E1%BB%ADu%20Bike&query_place_id=ChIJo-F6RgBbNDER8VD4u0F-olE,1
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,21.012526,105.517425,3.0,2,Ngõ 1 Đường Cây Xăng 39,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 327 146 083,Món nướng,https://www.google.com/maps/search/?api=1&query=H%E1%BA%BBm%20N%C6%B0%E1%BB%9Bng&query_place_id=ChIJh8OeeLdbNDERmhfod8cQDe8,1
ChIJsW2NAJRbNDERdqOCei2TvEM,Bún Cháo Kim Dung,21.0098783,105.5180565,5.0,2,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%C3%A1o%20Kim%20Dung&query_place_id=ChIJsW2NAJRbNDERdqOCei2TvEM,1
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,21.0113245,105.5187715,3.0,2,QL21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/nguyenvuong28102017,+84 356 721 667,Cửa hàng sandwich,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20Nguy%E1%BB%85n%20Vi%E1%BB%87t&query_place_id=ChIJJTqH_PlbNDERV13GNagDmMc,1
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,21.014042,105.51903,5.0,2,,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/profile.php?id=100086642153584&mibextid=LQQJ4d,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20Hulk%20%E1%BA%BEch&query_place_id=ChIJa0N0vZRbNDERP-c3Ls4BykQ,1
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,20.9892853,105.5047198,3.0,2,XGQ3+PVG,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 984 097 788,Nhà hàng,https://www.google.com/maps/search/?api=1&query=An%20Linh%20Qu%C3%A1n&query_place_id=ChIJpVTNNgBbNDER5hp0t_lrHYY,1
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",20.9865512,105.532374,5.0,2,XGPJ+JWH,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Cửa hàng sandwich,https://www.google.com/maps/search/?api=1&query=Pat%C3%AA%20Y%E1%BA%BFn%20-%20Th%E1%BB%8Bt%20n%C6%B0%E1%BB%9Bng%2C%20b%C3%A1nh%20m%C3%AC%20pate&query_place_id=ChIJrYhebQBbNDERXvV3f8mYcy8,1
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,20.9855297,105.5325706,4.5,2,Đường đôi tđc bắc phú cát,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 946 780 712,Gian hàng rong,https://www.google.com/maps/search/?api=1&query=V%E1%BB%8Bt%20Quay%20V%C4%83n%20Vi%E1%BB%87t&query_place_id=ChIJlacZVOJbNDERmK2W13fIRjs,1
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,21.0325071,105.5374213,5.0,2,"2GJP+MQX, 26, Tỉnh Lộ 84, Xã Kim Quan",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Hola%20Cafe&query_place_id=ChIJUTlJTgBbNDERJoepwXKoWII,1
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,21.0170771,105.5195949,1.5,2,356 thôn 4,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 868 216 382,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%E1%BB%B3%20tr%C3%A0%20s%E1%BB%AFa%20bobo382&query_place_id=ChIJA5IhSh1bNDERgAYykq3i_40,1
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,21.0108465,105.4683474,5.0,2,2F69+885,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Nhà hàng món lẩu,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20L%E1%BA%A9u%20B%C3%ACnh%20D%C3%A2n&query_place_id=ChIJ2fMJCwBdNDERQ7xZ5sVyoak,1
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,21.0094351,105.4690171,5.0,2,238 Tân Bình,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 869 453 598,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%E1%BB%B3nh%20Nh%C6%B0%20Qu%C3%A1n&query_place_id=ChIJp0KtbgBdNDER9vksLRqf29E,1
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,21.0445612,105.5531603,5.0,2,"2HV3+P7H, ĐT419",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 976 993 710,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%E1%BA%AFc%20Nam&query_place_id=ChIJwRCf2nRZNDER4poajyhAaYk,1
ChIJad7ucgBZNDERhc0q2ByjEhQ,Anh Nam Kem,21.0406627,105.555215,5.0,2,2HR4+738,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Cửa hàng kem,https://www.google.com/maps/search/?api=1&query=Anh%20Nam%20Kem&query_place_id=ChIJad7ucgBZNDERhc0q2ByjEhQ,1
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,21.0259067,105.5483981,5.0,2,"Cạnh Sân Bóng Đại Dương, Số 69 Kim Bông",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 961 679 669,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Ho%C3%A0ng%20Ph%C3%BAc&query_place_id=ChIJ_aO1UdJbNDERu0Y72a0Ajak,1
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,21.0183504,105.5501665,5.0,2,2H92+935,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng chuyên phục vụ bữa nửa buổi,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20G%E1%BA%A1o98&query_place_id=ChIJy_SmQABbNDERbdts-lDomeI,1
ChIJw4aJzS5bNDER3s02ZRHt5gw,Bếp Văn Béo,21.019143,105.549527,5.0,2,2G9X+MR2,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%E1%BA%BFp%20V%C4%83n%20B%C3%A9o&query_place_id=ChIJw4aJzS5bNDER3s02ZRHt5gw,1
ChIJq0kzmMtbNDERuZRBDUE7rjs,Ba Duẩn Quán,21.0074766,105.5535946,5.0,2,2H43+XCX,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ba%20Du%E1%BA%A9n%20Qu%C3%A1n&query_place_id=ChIJq0kzmMtbNDERuZRBDUE7rjs,1
ChIJmQoodedbNDERhBQo9RhYbDI,Quán Tâm Loan Gà Chó Chim,21.0198475,105.5639711,3.5,2,"2H97+WHQ, thôn1",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 397 569 427,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20T%C3%A2m%20Loan%20G%C3%A0%20Ch%C3%B3%20Chim&query_place_id=ChIJmQoodedbNDERhBQo9RhYbDI,1
ChIJ--rYSABbNDER8vgT99R2QnM,Quán Thu Hà,21.0178261,105.5483831,1.0,2,"2G9X+49J, Bờ Hồ",Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Thu%20H%C3%A0&query_place_id=ChIJ--rYSABbNDER8vgT99R2QnM,1
ChIJfa5IgE1bNDEREYzFvbwP62I,Nụ Ốc Đồ Ăn Vặt,20.9878818,105.5296124,5.0,2,XGQH+4V,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 963 355 783,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=N%E1%BB%A5%20%E1%BB%90c%20%C4%90%E1%BB%93%20%C4%82n%20V%E1%BA%B7t&query_place_id=ChIJfa5IgE1bNDEREYzFvbwP62I,1
ChIJP9qeKABbNDERUHGvVZWhldY,Trụ sở GTVM - Vườn Bia Panorama,20.9840375,105.5277656,1.5,2,XGMH+J46,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán bia sân vườn,https://www.google.com/maps/search/?api=1&query=Tr%E1%BB%A5%20s%E1%BB%9F%20GTVM%20-%20V%C6%B0%E1%BB%9Dn%20Bia%20Panorama&query_place_id=ChIJP9qeKABbNDERUHGvVZWhldY,1
ChIJQRDgXQBbNDERKmkLOujkTkA,"Quán bánh tẻ,chè đậu đen đồng mô",21.025889,105.5888255,5.0,2,"Cầu đồng mô, Đ. Chùa Tây Phương",Hà Nội,"Tây Phương, Hà Nội",VN,,+84 367 289 386,Nhà hàng chuyên phục vụ bữa sáng,https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20b%C3%A1nh%20t%E1%BA%BB%2Cch%C3%A8%20%C4%91%E1%BA%ADu%20%C4%91en%20%C4%91%E1%BB%93ng%20m%C3%B4&query_place_id=ChIJQRDgXQBbNDERKmkLOujkTkA,1
ChIJCyUnXwBbNDERCSEaeFzLln0,Twitter Beans Coffee NIC,21.0106543,105.5316046,5.0,2,"Trung tâm Đổi mới sáng tạo Quốc gia, Khu Công Nghệ Cao Hòa Lạc",Hà Nội,"Hòa Lạc, Hà Nội",VN,https://twitterbeanscoffee.com/,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Twitter%20Beans%20Coffee%20NIC&query_place_id=ChIJCyUnXwBbNDERCSEaeFzLln0,1
ChIJF_mNyDFbNDERXNcije7cfjw,Nhà Hàng Sao Việt,21.0133751,105.5265565,4.5,2,nhà hàng sao việt nằm trong khuôn viên trường đại học FPT,Hà Nội,"Hòa Lạc, Hà Nội",VN,http://wwthucphamsaoviet.vn/,+84 915 674 614,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Sao%20Vi%E1%BB%87t&query_place_id=ChIJF_mNyDFbNDERXNcije7cfjw,1
ChIJoSAeLgBbNDER10UK-XEkI34,Lòng Và,20.9967116,105.5228881,5.0,2,"XGWF+M4Q, Unnamed",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 977 601 990,Nhà hàng,https://www.google.com/maps/search/?api=1&query=L%C3%B2ng%20V%C3%A0&query_place_id=ChIJoSAeLgBbNDER10UK-XEkI34,1
ChIJjcAgRBlbNDERdy2iUbrClyg,Chicken & Tea K.P.96,20.9949735,105.523232,5.0,2,XGVF+R8M,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán gà rán mang đi,https://www.google.com/maps/search/?api=1&query=Chicken%20%26%20Tea%20K.P.96&query_place_id=ChIJjcAgRBlbNDERdy2iUbrClyg,1
ChIJhSPDWTZbNDERye5QopURR4c,Bún Tùng Dương,21.0226608,105.5505701,5.0,2,419,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng chuyên phục vụ bữa sáng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20T%C3%B9ng%20D%C6%B0%C6%A1ng&query_place_id=ChIJhSPDWTZbNDERye5QopURR4c,1
ChIJ3aKPZEtbNDERfX8ETgQrFa0,Vịt cỏ Hùng Khánh,21.0222987,105.5502241,5.0,2,Số 209 đường Tân Xã,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 972 927 795,Nhà hàng,https://www.google.com/maps/search/?api=1&query=V%E1%BB%8Bt%20c%E1%BB%8F%20H%C3%B9ng%20Kh%C3%A1nh&query_place_id=ChIJ3aKPZEtbNDERfX8ETgQrFa0,1
ChIJH1CiNQZbNDER028XMilT8xE,Bánh Mỳ Bà Cam,21.0285516,105.5459629,5.0,2,Kim bông,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 388 257 363,Quầy bánh mì kẹp xúc xích,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%E1%BB%B3%20B%C3%A0%20Cam&query_place_id=ChIJH1CiNQZbNDER028XMilT8xE,1
ChIJo23HtJ5bNDERV5n9aCjYqw0,Phở Bò Tuấn Bình,21.0223893,105.5501433,3.0,2,2HC2+X32,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 989 477 679,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20B%C3%B2%20Tu%E1%BA%A5n%20B%C3%ACnh&query_place_id=ChIJo23HtJ5bNDERV5n9aCjYqw0,1
ChIJXauq5E1ZNDER0kQTqdtCAhA,Lẩu gà lá é Nhật Minh Thạch Thất,21.0506256,105.582576,5.0,2,265 đồng cam,Hà Nội,"Thạch Thất, Hà Nội",VN,,+84 386 163 762,Quán ăn nhỏ,https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20g%C3%A0%20l%C3%A1%20%C3%A9%20Nh%E1%BA%ADt%20Minh%20Th%E1%BA%A1ch%20Th%E1%BA%A5t&query_place_id=ChIJXauq5E1ZNDER0kQTqdtCAhA,1
ChIJG41JAQBZNDERDKpvZf0oGak,Café 91,21.0483776,105.5835029,5.0,2,2HXM+79C,Hà Nội,"Thạch Thất, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Caf%C3%A9%2091&query_place_id=ChIJG41JAQBZNDERDKpvZf0oGak,1
ChIJy7-WslZbNDERWj9p_IIy-RE,Vườn Bưởi Quán Thêm Điền,20.9989308,105.5752466,5.0,2,ngõ 131/số 10 Hạ Bằng,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 369 056 242,Nhà hàng,https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20B%C6%B0%E1%BB%9Fi%20Qu%C3%A1n%20Th%C3%AAm%20%C4%90i%E1%BB%81n&query_place_id=ChIJy7-WslZbNDERWj9p_IIy-RE,1
ChIJ5XO6UABbNDER2yt4g5xr0R0,Karaoke Đại Lộ,20.9896015,105.572173,5.0,2,XHQC+RRQ,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Karaoke%20%C4%90%E1%BA%A1i%20L%E1%BB%99&query_place_id=ChIJ5XO6UABbNDER2yt4g5xr0R0,1
ChIJkegjTwBRNDER10IochTPo2E,Phở bò Mạnh Thơm,21.0291728,105.5966627,5.0,2,22 Đ. Chùa Tây Phương,Hà Nội,"Tây Phương, Hà Nội",VN,,+84 386 489 171,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20b%C3%B2%20M%E1%BA%A1nh%20Th%C6%A1m&query_place_id=ChIJkegjTwBRNDER10IochTPo2E,1
ChIJOe_NWwBbNDER5uJaYJiFzig,Tiệm Nhà Cua,21.0251967,105.5238425,5.0,2,"Khu Công Nghệ Cao Hòa Lạc, Thôn",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 989 619 007,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20Nh%C3%A0%20Cua&query_place_id=ChIJOe_NWwBbNDER5uJaYJiFzig,1
ChIJa3eo-HFbNDER3MBc8iDz8D0,Green Cafe,21.0044771,105.5194719,4.5,2,"236 mặt, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 385 457 886,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Green%20Cafe&query_place_id=ChIJa3eo-HFbNDER3MBc8iDz8D0,1
ChIJ8SlXGABbNDER-Plb16NCOCE,Phở Cồ Quán,21.0010031,105.557905,5.0,2,2H25+95G,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20C%E1%BB%93%20Qu%C3%A1n&query_place_id=ChIJ8SlXGABbNDER-Plb16NCOCE,1
ChIJtaQQXgBbNDERQGlxb_LLdYQ,Nhà Hàng Văn Muộn Chó Mèo,21.0005622,105.5570364,5.0,2,2H24+6RF,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 367 049 123,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20V%C4%83n%20Mu%E1%BB%99n%20Ch%C3%B3%20M%C3%A8o&query_place_id=ChIJtaQQXgBbNDERQGlxb_LLdYQ,1
ChIJm95z8yVbNDERPD9vGOwmmJg,Karaoke Kov Xmen,21.0240196,105.549918,5.0,2,"2GFX+JX3, Unnamed",Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 971 009 417,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Karaoke%20Kov%20Xmen&query_place_id=ChIJm95z8yVbNDERPD9vGOwmmJg,1
ChIJm3kObABbNDERsllCwkxph_4,Cafe Thông Đà Lạt,21.0221273,105.549827,4.0,2,2GCX+VW4,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 829 396 396,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20Th%C3%B4ng%20%C4%90%C3%A0%20L%E1%BA%A1t&query_place_id=ChIJm3kObABbNDERsllCwkxph_4,1
ChIJrZoRAwBbNDER_i8ZSdaMhUo,Mộc Cafe,20.9901351,105.5163471,5.0,2,XGR8+3H2,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 852 999 888,Quán cà phê,https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Cafe&query_place_id=ChIJrZoRAwBbNDER_i8ZSdaMhUo,1
ChIJB8qE5bVbNDER80EnwSyHAr4,Karaoke Sen Vàng club,20.9896418,105.5296821,4.5,2,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 388 574 444,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Karaoke%20Sen%20V%C3%A0ng%20club&query_place_id=ChIJB8qE5bVbNDER80EnwSyHAr4,1
ChIJl2manOFbNDER2zTRf79U1AM,Karaoke miền Tây,20.9894045,105.5312919,4.0,2,"Đường gom, CT03",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 973 781 323,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Karaoke%20mi%E1%BB%81n%20T%C3%A2y&query_place_id=ChIJl2manOFbNDER2zTRf79U1AM,1
ChIJI1xdfgBbNDERSgybc5LZzK8,Lyly Nguyễn,20.9891814,105.5311728,3.0,2,XGQJ+MCQ,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Lyly%20Nguy%E1%BB%85n&query_place_id=ChIJI1xdfgBbNDERSgybc5LZzK8,1
ChIJCUKzegBbNDERUsZwkmB0vxE,Nhà hàng Dê ngon Nguyễn Gia,21.0241375,105.5202344,5.0,2,2GFC+M35,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 936 349 566,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20D%C3%AA%20ngon%20Nguy%E1%BB%85n%20Gia&query_place_id=ChIJCUKzegBbNDERUsZwkmB0vxE,1
ChIJn3ruFWxbNDER1OyRSk2FVmQ,Coffee 11.2,21.0275012,105.526053,5.0,2,ĐT420,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 902 468 626,Khu ăn uống,https://www.google.com/maps/search/?api=1&query=Coffee%2011.2&query_place_id=ChIJn3ruFWxbNDER1OyRSk2FVmQ,1
ChIJWTmWNABbNDERjg6QGwFQhhQ,Mộc Thuỷ Quán- Trà sữa-Cafe-Mỳ Cay- Đồ ăn vặt,21.0270008,105.5333641,5.0,2,Số 60 Thôn 11 Xã,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 769 431 865,Quán cà phê,https://www.google.com/maps/search/?api=1&query=M%E1%BB%99c%20Thu%E1%BB%B7%20Qu%C3%A1n-%20Tr%C3%A0%20s%E1%BB%AFa-Cafe-M%E1%BB%B3%20Cay-%20%C4%90%E1%BB%93%20%C4%83n%20v%E1%BA%B7t&query_place_id=ChIJWTmWNABbNDERjg6QGwFQhhQ,1
ChIJ97sWR7RbNDEROaINHFO_EbM,Karaoke King Club,21.005392,105.5556824,5.0,2,,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 976 850 697,Quán bar,https://www.google.com/maps/search/?api=1&query=Karaoke%20King%20Club&query_place_id=ChIJ97sWR7RbNDEROaINHFO_EbM,1
ChIJXwPV0EFbNDERyX0gtPgT0p8,Nhà Hàng Lê Ngợi,21.033692,105.5446145,4.0,2,2GMV+FRH,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 869 268 983,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20L%C3%AA%20Ng%E1%BB%A3i&query_place_id=ChIJXwPV0EFbNDERyX0gtPgT0p8,1
ChIJcbTjHgBZNDERVO-wJZ_X0tU,Cồ thủy,21.0458007,105.5074707,5.0,1,405 QL21A,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 982 101 577,Nhà hàng,https://www.google.com/maps/search/?api=1&query=C%E1%BB%93%20th%E1%BB%A7y&query_place_id=ChIJcbTjHgBZNDERVO-wJZ_X0tU,1
ChIJdVS2PwBZNDERbaiNQ595Fkk,Tú Bọ coffee - Vietlot - Xổ số,21.0464889,105.5064666,5.0,1,"2GW4+HJR, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=T%C3%BA%20B%E1%BB%8D%20coffee%20-%20Vietlot%20-%20X%E1%BB%95%20s%E1%BB%91&query_place_id=ChIJdVS2PwBZNDERbaiNQ595Fkk,1
ChIJaRla5ehfNDERjvrMZ4zOYo4,Cà phê Vương,21.0460684,105.5073277,5.0,1,Ngã Tư Lục Quân,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 346 497 373,Quán cà phê,https://www.google.com/maps/search/?api=1&query=C%C3%A0%20ph%C3%AA%20V%C6%B0%C6%A1ng&query_place_id=ChIJaRla5ehfNDERjvrMZ4zOYo4,1
ChIJiT-zSABfNDERVooNsWw4qI0,A Hiếu Tea & Coffee,21.0353277,105.5134431,5.0,1,792 Thôn 6,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 974 505 992,Quán cà phê,https://www.google.com/maps/search/?api=1&query=A%20Hi%E1%BA%BFu%20Tea%20%26%20Coffee&query_place_id=ChIJiT-zSABfNDERVooNsWw4qI0,1
ChIJrdtOBwBbNDERiqAplycVB4g,Choén,21.0076098,105.5180778,5.0,1,2G59+26W,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 336 550 836,Nhà hàng ăn nhanh,https://www.google.com/maps/search/?api=1&query=Cho%C3%A9n&query_place_id=ChIJrdtOBwBbNDERiqAplycVB4g,1
ChIJ9RPqCABbNDER7Uqfqj-1VTY,Bún Chả Thu Hà,21.0026031,105.520668,5.0,1,"2G3C+27M, QL21A",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 898 243 680,Nhà hàng phục vụ phần ăn nhỏ,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%E1%BA%A3%20Thu%20H%C3%A0&query_place_id=ChIJ9RPqCABbNDER7Uqfqj-1VTY,1
ChIJF7MqUABbNDER78IFbUUpua4,Hoa Hồng Quán,21.0134392,105.5187601,5.0,1,64 QL21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/share/1BcZDCMeEH/?mibextid=wwXIfr,+84 886 807 777,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Hoa%20H%E1%BB%93ng%20Qu%C3%A1n&query_place_id=ChIJF7MqUABbNDER78IFbUUpua4,1
ChIJH_NyWABbNDERujHbDDzUs2Q,Nhà hàng Cơm Quê Phú Bà - Hương Vị Việt,21.0117707,105.5176633,5.0,1,Nhà 09,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 562 712 222,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20C%C6%A1m%20Qu%C3%AA%20Ph%C3%BA%20B%C3%A0%20-%20H%C6%B0%C6%A1ng%20V%E1%BB%8B%20Vi%E1%BB%87t&query_place_id=ChIJH_NyWABbNDERujHbDDzUs2Q,1
