Place ID,Tên quán,Vĩ độ,Kinh độ,Điểm đánh giá,Số lượng đánh giá,Đường/Thôn,Thành phố,Tỉnh/Trạng thái,Mã quốc gia,Website,Số điện thoại,Danh mục chính,Google Maps URL,Là quán ăn/uống,Menu chi tiết
ChIJ-82prDZbNDERL1FFYWYU3mE,Bánh Đa Cua Hải Phòng,21.0224216,105.5499385,3.3,3,2HC2+R2X,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20%C4%90a%20Cua%20H%E1%BA%A3i%20Ph%C3%B2ng&query_place_id=ChIJ-82prDZbNDERL1FFYWYU3mE,Có,"Bún cá cay Hải Phòng giòn rụm: 33,000đ/bát (Cá chiên giòn, chả cá thu thơm ngon nước dùng dọc mùng chua cay) | Bún riêu cua bắp bò giò tai: 42,000đ/bát (Bún nước với riêu cua đồng xịn kèm bắp bò tươi, giò tai heo sần sật) | Bún sườn mọc dọc mùng hành hoa: 33,000đ/bát (Bún sườn non mềm nhừ kèm mọc thịt giòn dẻo) | Trà đá mát lạnh: 8,000đ/cốc (Trà đá mát uống kèm bún nóng)"
ChIJC8PNSn1bNDERScaV0xont-Y,Phở Phong Nhàn,21.0240702,105.5202628,5.0,3,QL21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,https://www.facebook.com/profile.php?id=100027647825451&mibextid=ZbWKwL,+84 985 579 351,Nhà hàng phở,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Phong%20Nh%C3%A0n&query_place_id=ChIJC8PNSn1bNDERScaV0xont-Y,Có,"Phở chín bò ta: 40,000đ/bát (Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng) | Phở tái chần: 33,000đ/bát (Phở bò với thịt bò tươi chần tái mềm ngọt) | Phở nạm gầu giòn: 42,000đ/bát (Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật) | Phở tái lăn đặc biệt: 40,000đ/bát (Phở bò xào tái lăn thơm mùi tỏi phi) | Trứng gà trần: 13,000đ/quả (Trứng trần nước phở béo ngậy) | Quẩy giòn: 8,000đ/chiếc (Quẩy giòn ăn kèm nước phở)"
ChIJ_13dLABbNDERi1upvO0eoIk,X-men Message Karaoke,21.0038198,105.5675809,4.0,3,2H39+G2J,Hà Nội,"Hạ Bằng, Hà Nội",VN,,,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=X-men%20Message%20Karaoke&query_place_id=ChIJ_13dLABbNDERi1upvO0eoIk,Có,"Đĩa hoa quả thập cẩm lớn (Dưa hấu, ổi, xoài, nho): 150,000đ/đĩa (Hoa quả tươi ngon cắt lát đẹp mắt) | Khô mực nướng cồn: 170,000đ/con (Mực khô Vân Đồn nướng cồn xé tay) | Thịt bò khô xé sợi vắt chanh: 82,000đ/đĩa (Bò khô sợi cay cay ngọt ngọt) | Khoai tây chiên lắc phô mai: 50,000đ/đĩa (Khoai tây chiên giòn tan phủ bột phô mai) | Hạt hướng dương sạch: 17,000đ/đĩa (Hạt hướng dương rang thơm) | Bia Heineken lon: 22,000đ/lon (Bia ngoại ướp lạnh sẵn) | Bia Hà Nội lon: 15,000đ/lon (Bia nội truyền thống) | Nước ngọt Coca-Cola / Sting: 18,000đ/lon (Nước ngọt các loại phục vụ lạnh)"
ChIJL2cvMNtbNDERKWS5Js92JdE,Bún Phở Bò Duy Cường,20.9855782,105.5258592,5.0,3,88 Thôn 2,Hà Nội,"Yên Xuân, Hà Nội",VN,,+84 988 696 468,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ph%E1%BB%9F%20B%C3%B2%20Duy%20C%C6%B0%E1%BB%9Dng&query_place_id=ChIJL2cvMNtbNDERKWS5Js92JdE,Có,"Phở chín bò ta: 30,000đ/bát (Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng) | Phở tái chần: 37,000đ/bát (Phở bò với thịt bò tươi chần tái mềm ngọt) | Phở nạm gầu giòn: 45,000đ/bát (Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật) | Phở tái lăn đặc biệt: 43,000đ/bát (Phở bò xào tái lăn thơm mùi tỏi phi) | Trứng gà trần: 13,000đ/quả (Trứng trần nước phở béo ngậy) | Quẩy giòn: 8,000đ/chiếc (Quẩy giòn ăn kèm nước phở)"
ChIJedj2OlRbNDERop_ipQx5HLI,Lòng ngon 99,21.0262832,105.5897383,4.3,3,234 Đ. Chùa Tây Phương,Hà Nội,"Tây Phương, Hà Nội",VN,,+84 901 431 989,Nhà hàng chuyên phục vụ bữa nửa buổi,https://www.google.com/maps/search/?api=1&query=L%C3%B2ng%20ngon%2099&query_place_id=ChIJedj2OlRbNDERop_ipQx5HLI,Có,"Cá kho tộ miền Tây đậm vị: 80,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 73,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 78,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 33,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 47,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 18,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJbaX_KKZbNDERqqP8ksEBt9U,Sing Cafe,21.0328168,105.5797868,5.0,3,33 Đường H11,Hà Nội,"Hạ Bằng, Hà Nội",VN,https://www.facebook.com/share/VAUkEwEfenUHvnqz/?mibextid=qi2Omg,+84 364 392 930,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Sing%20Cafe&query_place_id=ChIJbaX_KKZbNDERqqP8ksEBt9U,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 37,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 37,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJ30afUgBbNDERym061oKYoEQ,VNU's Student Hub Fuel & Chill,21.000762,105.517608,5.0,3,XGX9+XQ7,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 823 622 626,Quán cà phê,https://www.google.com/maps/search/?api=1&query=VNU's%20Student%20Hub%20Fuel%20%26%20Chill&query_place_id=ChIJ30afUgBbNDERym061oKYoEQ,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 30,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJCxmLZgBbNDERjpFM-BdjLrQ,Tiệm trà Green Tea,21.0273614,105.5479462,5.0,3,Số 3 Ngõ 51 Kim Bông,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 346 463 262,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20tr%C3%A0%20Green%20Tea&query_place_id=ChIJCxmLZgBbNDERjpFM-BdjLrQ,Có,"Cà phê đen đá pha phin: 19,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 40,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 33,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 37,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJt90QTQBbNDERFGDbdN4DxXU,Kem Xôi Huyền 8686,21.0221949,105.5500724,5.0,3,2HC2+R2X,Hà Nội,"Hạ Bằng, Hà Nội",VN,,+84 976 324 616,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Kem%20X%C3%B4i%20Huy%E1%BB%81n%208686&query_place_id=ChIJt90QTQBbNDERFGDbdN4DxXU,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJlxabbABbNDERnBUjqHcb21s,Media Cafe,20.9943757,105.5233333,4.7,3,Ngã 3 CT03,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 973 950 728,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Media%20Cafe&query_place_id=ChIJlxabbABbNDERnBUjqHcb21s,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 30,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 40,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJJXqzSgBbNDERc2VYo0J7lDg,Đá Sạch Hoà Lạc,20.989362,105.5401028,5.0,3,XGQR+P2X,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 971 927 547,Cửa hàng kem,https://www.google.com/maps/search/?api=1&query=%C4%90%C3%A1%20S%E1%BA%A1ch%20Ho%C3%A0%20L%E1%BA%A1c&query_place_id=ChIJJXqzSgBbNDERc2VYo0J7lDg,Có,"Kem tươi ốc quế sữa dừa / vani Mixue: 7,000đ/chiếc (Kem tươi thơm ngon ngậy béo ốc quế giòn tan) | Trà sữa ba anh em thạch pudding trân châu: 27,000đ/ly (Trà sữa đậm vị kèm full topping dồi dào) | Dương chi cam lộ xoài bưởi trân châu: 40,000đ/ly (Sinh tố xoài, bưởi hồng cùng thạch dừa thạch đào thơm ngon mát lạnh) | Trà đào tứ kỳ xuân hạt đào miếng: 28,000đ/ly (Trà ô long thanh vị kết hợp thạch đào giòn ngọt)"
ChIJpa7NbABbNDERlnYRCmxTHwc,Bún Cháo Thanh Thảo,20.9894236,105.5308599,3.7,3,XGQJ+Q89,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán mì,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ch%C3%A1o%20Thanh%20Th%E1%BA%A3o&query_place_id=ChIJpa7NbABbNDERlnYRCmxTHwc,Có,"Cháo lòng heo đầy đủ dồi sụn tiết luộc: 30,000đ/bát (Cháo lòng nấu gạo tẻ sánh ngọt cùng lòng non dồi sụn gan luộc) | Cháo sườn sụn nóng hổi hành hoa: 37,000đ/bát (Cháo bột sườn non sánh mịn giòn sần sật sườn sụn non) | Quẩy giòn ăn cháo: 8,000đ/đĩa (Quẩy ăn kèm cháo ngon tuyệt)"
ChIJA3UQGxpbNDERq0NToRdP3XU,92 Karaoke,20.9884798,105.5304871,3.7,3,,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 966 446 139,Quán bar,https://www.google.com/maps/search/?api=1&query=92%20Karaoke&query_place_id=ChIJA3UQGxpbNDERq0NToRdP3XU,Có,"Đĩa hoa quả thập cẩm lớn (Dưa hấu, ổi, xoài, nho): 150,000đ/đĩa (Hoa quả tươi ngon cắt lát đẹp mắt) | Khô mực nướng cồn: 170,000đ/con (Mực khô Vân Đồn nướng cồn xé tay) | Thịt bò khô xé sợi vắt chanh: 80,000đ/đĩa (Bò khô sợi cay cay ngọt ngọt) | Khoai tây chiên lắc phô mai: 50,000đ/đĩa (Khoai tây chiên giòn tan phủ bột phô mai) | Hạt hướng dương sạch: 17,000đ/đĩa (Hạt hướng dương rang thơm) | Bia Heineken lon: 28,000đ/lon (Bia ngoại ướp lạnh sẵn) | Bia Hà Nội lon: 21,000đ/lon (Bia nội truyền thống) | Nước ngọt Coca-Cola / Sting: 18,000đ/lon (Nước ngọt các loại phục vụ lạnh)"
ChIJiccbaY9bNDERm4Utvz7CXo4,Karaoke Sunshine,20.987738,105.5280055,3.0,3,"XGQH+36R, Unnamed Road",Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 968 569 591,Quán bar karaoke,https://www.google.com/maps/search/?api=1&query=Karaoke%20Sunshine&query_place_id=ChIJiccbaY9bNDERm4Utvz7CXo4,Có,"Đĩa hoa quả thập cẩm lớn (Dưa hấu, ổi, xoài, nho): 130,000đ/đĩa (Hoa quả tươi ngon cắt lát đẹp mắt) | Khô mực nướng cồn: 160,000đ/con (Mực khô Vân Đồn nướng cồn xé tay) | Thịt bò khô xé sợi vắt chanh: 78,000đ/đĩa (Bò khô sợi cay cay ngọt ngọt) | Khoai tây chiên lắc phô mai: 50,000đ/đĩa (Khoai tây chiên giòn tan phủ bột phô mai) | Hạt hướng dương sạch: 17,000đ/đĩa (Hạt hướng dương rang thơm) | Bia Heineken lon: 25,000đ/lon (Bia ngoại ướp lạnh sẵn) | Bia Hà Nội lon: 15,000đ/lon (Bia nội truyền thống) | Nước ngọt Coca-Cola / Sting: 18,000đ/lon (Nước ngọt các loại phục vụ lạnh)"
ChIJwSP6GgBZNDEROkcnvMloaQc,Cháo Dinh Dưỡng PAPA DASHI,21.0486332,105.5078464,5.0,2,số 86 đường Lục Quân,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 949 967 093,Nhà hàng gia đình,https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20Dinh%20D%C6%B0%E1%BB%A1ng%20PAPA%20DASHI&query_place_id=ChIJwSP6GgBZNDEROkcnvMloaQc,Có,"Cháo lòng heo đầy đủ dồi sụn tiết luộc: 33,000đ/bát (Cháo lòng nấu gạo tẻ sánh ngọt cùng lòng non dồi sụn gan luộc) | Cháo sườn sụn nóng hổi hành hoa: 30,000đ/bát (Cháo bột sườn non sánh mịn giòn sần sật sườn sụn non) | Quẩy giòn ăn cháo: 2,000đ/đĩa (Quẩy ăn kèm cháo ngon tuyệt)"
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,21.0485441,105.5054195,5.0,2,297B QL21A,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 966 216 890,Quán gà rán mang đi,https://www.google.com/maps/search/?api=1&query=G%C3%A0%20R%C3%A1n&query_place_id=ChIJkSl7LoVZNDERB_FJ1o7dyLY,Có,"Gà ri hấp lá chanh (Cả con): 240,000đ/con (Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn) | Gà ri nướng mật ong (Cả con): 260,000đ/con (Gà ri nướng mật ong thơm phức vàng óng) | Gà rang muối tỏi: 110,000đ/đĩa (Gà ta chặt miếng rang muối đậm đà sần sật) | Lẩu gà ri thuốc bắc: 360,000đ/nồi (Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm) | Xôi chim câu hành phi: 78,000đ/đĩa (Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ) | Lòng mề gà xào mướp giá: 75,000đ/đĩa (Lòng mề gà ri giòn xào mướp hương thơm phức)"
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,21.0456162,105.5064292,5.0,2,Ngõ 54 đường Cổ Đông 2 thôn Phúc Lộc,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 967 091 039,Quán trà san sảnh,https://www.google.com/maps/search/?api=1&query=H%C3%A0%20gia%20trang&query_place_id=ChIJ9z3yB7BZNDERDtUPxnJMUX0,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 40,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 37,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 40,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,21.0452077,105.5078346,5.0,2,429 QL21A,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 369 070 511,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20%C4%91%E1%BA%ADu%20m%E1%BA%B9t%201950%20L%E1%BB%A5c%20qu%C3%A2n&query_place_id=ChIJkX_o43pZNDERB0Y_qRxMPnc,Có,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm): 50,000đ/suất (Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới) | Bún đậu thường (Đậu chiên giòn): 25,000đ/suất (Bún đậu chay đơn giản với đậu phụ rán giòn) | Bún chả Hà Nội truyền thống: 38,000đ/suất (Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt) | Nem cua bể chiên giòn: 12,000đ/chiếc (Nem cua bể giòn rụm nhiều nhân) | Nước sấu đá ngầm chua ngọt: 15,000đ/cốc (Đồ uống giải nhiệt cực hợp vị bún đậu)"
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,21.0456162,105.5064292,5.0,2,2GW4+6HV,Hà Nội,"Hòa Lạc, Hà Nội",VN,,,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20T%C3%B9ng&query_place_id=ChIJv7cyfABZNDER1dvZRr_Wk7Q,Có,"Cà phê đen đá pha phin: 25,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 22,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 30,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 35,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 30,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 30,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,21.0456162,105.5064292,5.0,2,2GW4+6HV,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 987 305 757,Quán cà phê,https://www.google.com/maps/search/?api=1&query=C%C3%A0%20Ph%C3%AA%20H%C6%B0%C6%A1ng%20Th%E1%BA%A3o&query_place_id=ChIJgVw-t_FZNDERgh51K9qvvKo,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 25,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 27,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 40,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 40,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 27,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,21.0460782,105.5073311,5.0,2,,Hà Nội,"Đoài Phương, Hà Nội",VN,,+84 338 335 816,Quán cà phê,https://www.google.com/maps/search/?api=1&query=Cafe%20Ngh%E1%BB%87%20S%E1%BB%B9&query_place_id=ChIJy9pPTlFZNDERvN_zkqqt_W0,Có,"Cà phê đen đá pha phin: 22,000đ/ly (Cà phê đen truyền thống đậm đà) | Cà phê sữa đá: 28,000đ/ly (Cà phê sữa pha phin béo ngậy) | Bạc xỉu cốt dừa: 33,000đ/ly (Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê) | Trà đào cam sả: 37,000đ/ly (Trà đào thơm mát kết hợp lát đào cam tươi sả thơm) | Trà sữa trân châu truyền thống: 40,000đ/ly (Trà sữa đậm trà kèm trân châu đen dai giòn) | Sinh tố bơ sáp: 37,000đ/ly (Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo) | Nước ép cam nguyên chất: 33,000đ/ly (Ép cam sành tự nhiên nhiều vitamin C)"
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,21.0145047,105.519086,5.0,2,12 cụm 1,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 375 630 924,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Quang%20Anh&query_place_id=ChIJK3S2VgRbNDER6QZOO2RyENw,Có,"Phở chín bò ta: 33,000đ/bát (Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng) | Phở tái chần: 40,000đ/bát (Phở bò với thịt bò tươi chần tái mềm ngọt) | Phở nạm gầu giòn: 45,000đ/bát (Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật) | Phở tái lăn đặc biệt: 47,000đ/bát (Phở bò xào tái lăn thơm mùi tỏi phi) | Trứng gà trần: 10,000đ/quả (Trứng trần nước phở béo ngậy) | Quẩy giòn: 2,000đ/chiếc (Quẩy giòn ăn kèm nước phở)"
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,21.0074056,105.5179831,5.0,2,đường 21A,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 388 734 958,Nhà hàng,https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20H%C3%A0ng%20Qu%E1%BB%B3nh%20Mai%20999&query_place_id=ChIJuaRa-DZbNDERYIh3xj22ChA,Có,"Cá kho tộ miền Tây đậm vị: 90,000đ/tộ (Cá trắm đen kho tộ sánh quyện nước hàng dừa) | Thịt ba chỉ rang cháy cạnh: 73,000đ/đĩa (Thịt ba chỉ ba chỉ giòn rưới mỡ hành) | Sườn non xào chua ngọt: 82,000đ/đĩa (Sườn non xào cùng dứa và ớt chuông sốt chua cay) | Rau muống luộc dầm sấu / xào tỏi: 30,000đ/đĩa (Rau muống tươi xanh luộc chấm nước mắm chanh ớt) | Canh riêu cua đồng cà pháo: 43,000đ/bát (Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan) | Cơm trắng gạo tám thơm: 12,000đ/niêu (Niêu cơm gạo tám dẻo thơm)"
ChIJo-F6RgBbNDER8VD4u0F-olE,Bánh Cuốn Sửu Bike,21.0129392,105.5191173,5.0,2,2G79+5JQ,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 971 272 407,Nhà hàng,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20Cu%E1%BB%91n%20S%E1%BB%ADu%20Bike&query_place_id=ChIJo-F6RgBbNDER8VD4u0F-olE,Có,"Bánh cuốn thịt băm mộc nhĩ tráng nóng: 30,000đ/đĩa (Bánh tráng tươi tại chỗ ăn nóng kèm hành phi thơm giòn tự làm) | Bánh cuốn trứng lòng đào đặc biệt: 40,000đ/đĩa (Bánh cuốn tráng ôm trọn lòng đỏ trứng gà ta lòng đào béo ngậy) | Chả quế rán ăn kèm: 13,000đ/đĩa (Chả quế thơm ngọt ăn kèm nước mắm bánh cuốn)"
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,21.012526,105.517425,3.0,2,Ngõ 1 Đường Cây Xăng 39,Hà Nội,"Hòa Lạc, Hà Nội",VN,,+84 327 146 083,Món nướng,https://www.google.com/maps/search/?api=1&query=H%E1%BA%BBm%20N%C6%B0%E1%BB%9Bng&query_place_id=ChIJh8OeeLdbNDERmhfod8cQDe8,Có,"Lẩu cua đồng sườn sụn bắp bò: 350,000đ/nồi (Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn) | Lẩu Thái hải sản chua cay: 409,000đ/nồi (Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm) | Set nướng BBQ thập cẩm bò ba chỉ: 319,000đ/set (Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo) | Ba chỉ bò Mỹ nhúng thêm: 80,000đ/đĩa (Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm) | Sườn sụn non heo thêm: 70,000đ/đĩa (Sườn non giòn sần sật nhúng lẩu) | Rau nấm tổng hợp nhúng lẩu: 30,000đ/đĩa (Nấm kim châm, cải thảo, rau muống tươi)"
