Place ID,Tên quán,Tên món ăn,Giá (VNĐ),Đơn vị,Mô tả
ChIJiccbaY9bNDERm4Utvz7CXo4,Karaoke Sunshine,Bia Heineken lon,25000,lon,Bia ngoại ướp lạnh sẵn
ChIJiccbaY9bNDERm4Utvz7CXo4,Karaoke Sunshine,Bia Hà Nội lon,15000,lon,Bia nội truyền thống
ChIJiccbaY9bNDERm4Utvz7CXo4,Karaoke Sunshine,Nước ngọt Coca-Cola / Sting,18000,lon,Nước ngọt các loại phục vụ lạnh
ChIJwSP6GgBZNDEROkcnvMloaQc,Cháo Dinh Dưỡng PAPA DASHI,Cháo lòng heo đầy đủ dồi sụn tiết luộc,33000,bát,Cháo lòng nấu gạo tẻ sánh ngọt cùng lòng non dồi sụn gan luộc
ChIJwSP6GgBZNDEROkcnvMloaQc,Cháo Dinh Dưỡng PAPA DASHI,Cháo sườn sụn nóng hổi hành hoa,30000,bát,Cháo bột sườn non sánh mịn giòn sần sật sườn sụn non
ChIJwSP6GgBZNDEROkcnvMloaQc,Cháo Dinh Dưỡng PAPA DASHI,Quẩy giòn ăn cháo,2000,đĩa,Quẩy ăn kèm cháo ngon tuyệt
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Gà ri hấp lá chanh (Cả con),240000,con,Gà ri đồi nuôi thả tự nhiên dai ngọt da vàng giòn
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Gà ri nướng mật ong (Cả con),260000,con,Gà ri nướng mật ong thơm phức vàng óng
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Gà rang muối tỏi,110000,đĩa,Gà ta chặt miếng rang muối đậm đà sần sật
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Lẩu gà ri thuốc bắc,360000,nồi,Nồi lẩu gà ri thuốc bắc bổ dưỡng kèm rau nấm
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Xôi chim câu hành phi,78000,đĩa,Xôi nếp dẻo thơm ăn kèm thịt chim câu băm nhỏ
ChIJkSl7LoVZNDERB_FJ1o7dyLY,Gà Rán,Lòng mề gà xào mướp giá,75000,đĩa,Lòng mề gà ri giòn xào mướp hương thơm phức
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Cà phê sữa đá,22000,ly,Cà phê sữa pha phin béo ngậy
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Trà đào cam sả,40000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Trà sữa trân châu truyền thống,37000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Sinh tố bơ sáp,40000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJ9z3yB7BZNDERDtUPxnJMUX0,Hà gia trang,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,"Bún đậu mắm tôm đầy đủ (Đậu, thịt chân giò, nem chua rán, chả cốm)",50000,suất,Mẹt bún đậu đầy đủ nguyên liệu tươi ngon kèm rau thơm kinh giới
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,Bún đậu thường (Đậu chiên giòn),25000,suất,Bún đậu chay đơn giản với đậu phụ rán giòn
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,Bún chả Hà Nội truyền thống,38000,suất,Chả miếng và chả viên nướng than hoa thơm phức trong bát nước chấm chua ngọt
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,Nem cua bể chiên giòn,12000,chiếc,Nem cua bể giòn rụm nhiều nhân
ChIJkX_o43pZNDERB0Y_qRxMPnc,Bún đậu mẹt 1950 Lục quân,Nước sấu đá ngầm chua ngọt,15000,cốc,Đồ uống giải nhiệt cực hợp vị bún đậu
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Cà phê đen đá pha phin,25000,ly,Cà phê đen truyền thống đậm đà
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Cà phê sữa đá,22000,ly,Cà phê sữa pha phin béo ngậy
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Bạc xỉu cốt dừa,30000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Trà đào cam sả,35000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Trà sữa trân châu truyền thống,40000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Sinh tố bơ sáp,30000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJv7cyfABZNDER1dvZRr_Wk7Q,Cafe Tùng,Nước ép cam nguyên chất,30000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Cà phê sữa đá,25000,ly,Cà phê sữa pha phin béo ngậy
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Bạc xỉu cốt dừa,27000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Trà đào cam sả,40000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Trà sữa trân châu truyền thống,40000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Sinh tố bơ sáp,40000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJgVw-t_FZNDERgh51K9qvvKo,Cà Phê Hương Thảo,Nước ép cam nguyên chất,27000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Cà phê sữa đá,28000,ly,Cà phê sữa pha phin béo ngậy
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Bạc xỉu cốt dừa,33000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Trà đào cam sả,37000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Trà sữa trân châu truyền thống,40000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Sinh tố bơ sáp,37000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJy9pPTlFZNDERvN_zkqqt_W0,Cafe Nghệ Sỹ,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Phở chín bò ta,33000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Phở tái chần,40000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Phở nạm gầu giòn,45000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Phở tái lăn đặc biệt,47000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Trứng gà trần,10000,quả,Trứng trần nước phở béo ngậy
ChIJK3S2VgRbNDER6QZOO2RyENw,Phở Quang Anh,Quẩy giòn,2000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJuaRa-DZbNDERYIh3xj22ChA,Nhà Hàng Quỳnh Mai 999,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJo-F6RgBbNDER8VD4u0F-olE,Bánh Cuốn Sửu Bike,Bánh cuốn thịt băm mộc nhĩ tráng nóng,30000,đĩa,Bánh tráng tươi tại chỗ ăn nóng kèm hành phi thơm giòn tự làm
ChIJo-F6RgBbNDER8VD4u0F-olE,Bánh Cuốn Sửu Bike,Bánh cuốn trứng lòng đào đặc biệt,40000,đĩa,Bánh cuốn tráng ôm trọn lòng đỏ trứng gà ta lòng đào béo ngậy
ChIJo-F6RgBbNDER8VD4u0F-olE,Bánh Cuốn Sửu Bike,Chả quế rán ăn kèm,13000,đĩa,Chả quế thơm ngọt ăn kèm nước mắm bánh cuốn
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Lẩu cua đồng sườn sụn bắp bò,350000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Lẩu Thái hải sản chua cay,409000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Set nướng BBQ thập cẩm bò ba chỉ,319000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Ba chỉ bò Mỹ nhúng thêm,80000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Sườn sụn non heo thêm,70000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJh8OeeLdbNDERmhfod8cQDe8,Hẻm Nướng,Rau nấm tổng hợp nhúng lẩu,30000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJsW2NAJRbNDERdqOCei2TvEM,Bún Cháo Kim Dung,Cháo lòng heo đầy đủ dồi sụn tiết luộc,30000,bát,Cháo lòng nấu gạo tẻ sánh ngọt cùng lòng non dồi sụn gan luộc
ChIJsW2NAJRbNDERdqOCei2TvEM,Bún Cháo Kim Dung,Cháo sườn sụn nóng hổi hành hoa,40000,bát,Cháo bột sườn non sánh mịn giòn sần sật sườn sụn non
ChIJsW2NAJRbNDERdqOCei2TvEM,Bún Cháo Kim Dung,Quẩy giòn ăn cháo,2000,đĩa,Quẩy ăn kèm cháo ngon tuyệt
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Canh riêu cua đồng cà pháo,50000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJJTqH_PlbNDERV13GNagDmMc,Bánh Mỳ Nguyễn Việt,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Lẩu cua đồng sườn sụn bắp bò,350000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Lẩu Thái hải sản chua cay,389000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Set nướng BBQ thập cẩm bò ba chỉ,299000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Ba chỉ bò Mỹ nhúng thêm,82000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Sườn sụn non heo thêm,73000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJa0N0vZRbNDERP-c3Ls4BykQ,Lẩu Hulk Ếch,Rau nấm tổng hợp nhúng lẩu,27000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Cá kho tộ miền Tây đậm vị,90000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Thịt ba chỉ rang cháy cạnh,75000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Sườn non xào chua ngọt,78000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Canh riêu cua đồng cà pháo,45000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJpVTNNgBbNDER5hp0t_lrHYY,An Linh Quán,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Lẩu cua đồng sườn sụn bắp bò,340000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Lẩu Thái hải sản chua cay,409000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Set nướng BBQ thập cẩm bò ba chỉ,279000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Ba chỉ bò Mỹ nhúng thêm,80000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Sườn sụn non heo thêm,77000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJrYhebQBbNDERXvV3f8mYcy8,"Patê Yến - Thịt nướng, bánh mì pate",Rau nấm tổng hợp nhúng lẩu,33000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Cá kho tộ miền Tây đậm vị,80000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Sườn non xào chua ngọt,75000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Canh riêu cua đồng cà pháo,45000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJlacZVOJbNDERmK2W13fIRjs,Vịt Quay Văn Việt,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Cà phê đen đá pha phin,25000,ly,Cà phê đen truyền thống đậm đà
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Cà phê sữa đá,28000,ly,Cà phê sữa pha phin béo ngậy
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Bạc xỉu cốt dừa,33000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Trà đào cam sả,33000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Trà sữa trân châu truyền thống,33000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Sinh tố bơ sáp,30000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJUTlJTgBbNDERJoepwXKoWII,Hola Cafe,Nước ép cam nguyên chất,30000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Cà phê đen đá pha phin,22000,ly,Cà phê đen truyền thống đậm đà
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Cà phê sữa đá,25000,ly,Cà phê sữa pha phin béo ngậy
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Bạc xỉu cốt dừa,30000,ly,Nhiều sữa béo ngậy vị dừa hòa quyện chút cà phê
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Trà đào cam sả,30000,ly,Trà đào thơm mát kết hợp lát đào cam tươi sả thơm
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Trà sữa trân châu truyền thống,30000,ly,Trà sữa đậm trà kèm trân châu đen dai giòn
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Sinh tố bơ sáp,40000,ly,Sinh tố bơ sáp tươi ngon xay sữa đặc ngậy béo
ChIJA5IhSh1bNDERgAYykq3i_40,Bánh mỳ trà sữa bobo382,Nước ép cam nguyên chất,33000,ly,Ép cam sành tự nhiên nhiều vitamin C
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Lẩu cua đồng sườn sụn bắp bò,370000,nồi,"Nồi lẩu riêu cua đồng nguyên chất siêu nhiều gạch, kèm bắp bò sườn sụn"
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Lẩu Thái hải sản chua cay,409000,nồi,"Nước lẩu Tomyum chua cay nhúng tôm, mực, ngao, nấm"
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Set nướng BBQ thập cẩm bò ba chỉ,319000,set,"Bắp bò, ba chỉ heo cuộn nấm kim châm tẩm sốt BBQ nướng xèo xèo"
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Ba chỉ bò Mỹ nhúng thêm,85000,đĩa,Thịt ba chỉ bò Mỹ thái mỏng cuốn nấm
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Sườn sụn non heo thêm,73000,đĩa,Sườn non giòn sần sật nhúng lẩu
ChIJ2fMJCwBdNDERQ7xZ5sVyoak,Quán Lẩu Bình Dân,Rau nấm tổng hợp nhúng lẩu,27000,đĩa,"Nấm kim châm, cải thảo, rau muống tươi"
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Cá kho tộ miền Tây đậm vị,80000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Thịt ba chỉ rang cháy cạnh,75000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Sườn non xào chua ngọt,75000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Canh riêu cua đồng cà pháo,45000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJp0KtbgBdNDER9vksLRqf29E,Quỳnh Như Quán,Cơm trắng gạo tám thơm,15000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Phở chín bò ta,35000,bát,Nước dùng phở bò ninh xương ống ngọt lịm kèm thịt chín thái mỏng
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Phở tái chần,30000,bát,Phở bò với thịt bò tươi chần tái mềm ngọt
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Phở nạm gầu giòn,38000,bát,Bánh phở mềm cùng nạm bò và gầu bò giòn sần sật
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Phở tái lăn đặc biệt,40000,bát,Phở bò xào tái lăn thơm mùi tỏi phi
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Trứng gà trần,13000,quả,Trứng trần nước phở béo ngậy
ChIJwRCf2nRZNDER4poajyhAaYk,Phở Bắc Nam,Quẩy giòn,8000,chiếc,Quẩy giòn ăn kèm nước phở
ChIJad7ucgBZNDERhc0q2ByjEhQ,Anh Nam Kem,Kem tươi ốc quế sữa dừa / vani Mixue,13000,chiếc,Kem tươi thơm ngon ngậy béo ốc quế giòn tan
ChIJad7ucgBZNDERhc0q2ByjEhQ,Anh Nam Kem,Trà sữa ba anh em thạch pudding trân châu,33000,ly,Trà sữa đậm vị kèm full topping dồi dào
ChIJad7ucgBZNDERhc0q2ByjEhQ,Anh Nam Kem,Dương chi cam lộ xoài bưởi trân châu,30000,ly,"Sinh tố xoài, bưởi hồng cùng thạch dừa thạch đào thơm ngon mát lạnh"
ChIJad7ucgBZNDERhc0q2ByjEhQ,Anh Nam Kem,Trà đào tứ kỳ xuân hạt đào miếng,28000,ly,Trà ô long thanh vị kết hợp thạch đào giòn ngọt
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Cá kho tộ miền Tây đậm vị,87000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Sườn non xào chua ngọt,75000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Rau muống luộc dầm sấu / xào tỏi,30000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Canh riêu cua đồng cà pháo,47000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJ_aO1UdJbNDERu0Y72a0Ajak,Nhà Hàng Hoàng Phúc,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Thịt ba chỉ rang cháy cạnh,77000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Sườn non xào chua ngọt,82000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Canh riêu cua đồng cà pháo,43000,bát,Canh cua đồng mát lạnh ăn kèm cà pháo giòn tan
ChIJy_SmQABbNDERbdts-lDomeI,Quán Gạo98,Cơm trắng gạo tám thơm,12000,niêu,Niêu cơm gạo tám dẻo thơm
ChIJw4aJzS5bNDER3s02ZRHt5gw,Bếp Văn Béo,Cá kho tộ miền Tây đậm vị,83000,tộ,Cá trắm đen kho tộ sánh quyện nước hàng dừa
ChIJw4aJzS5bNDER3s02ZRHt5gw,Bếp Văn Béo,Thịt ba chỉ rang cháy cạnh,73000,đĩa,Thịt ba chỉ ba chỉ giòn rưới mỡ hành
ChIJw4aJzS5bNDER3s02ZRHt5gw,Bếp Văn Béo,Sườn non xào chua ngọt,85000,đĩa,Sườn non xào cùng dứa và ớt chuông sốt chua cay
ChIJw4aJzS5bNDER3s02ZRHt5gw,Bếp Văn Béo,Rau muống luộc dầm sấu / xào tỏi,27000,đĩa,Rau muống tươi xanh luộc chấm nước mắm chanh ớt
